title,location,condition,sector,company
"AI중견기업 Back-end 개발 주임,책임,수석급 구함(굿커리어)",서울 강남구 ,"['경력 3~20년', '초대졸↑', '정규직']","['백엔드/서버개발', '게임개발', '데이터엔지니어', '앱개발', '웹개발']",굿커리어
"자율주행기업 자동차 MCU 펌웨어개발 대리,과장급 구함(굿커리어",서울 강남구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'DBA']",굿커리어
"자율주행기업 AI영상처리 알고리즘 개발 사원,대리,과장초급(굿",서울 강남구 ,"['경력1년↑', '대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', '데이터마이닝', '딥러닝', '머신러닝']",굿커리어
[자동차 대기업] 전산팀(대리~과장) 채용,서울 강남구 ,"['경력 5~10년', '대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '데이터엔지니어', '유지보수', '정보보안']",HR Tube
웹서버 개발자(게임 방송 NFT 플랫폼),서울 강남구 ,"['경력5년↑', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', 'Javascript', 'MariaDB', 'PHP']",(주)스카우트플랜
프런트/백엔드 개발자,서울전체 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)모핑아이
"2021인공지능 R&D 및 Production, DX Designer 채용",서울 관악구 ,"['경력무관', '초대졸↑', '정규직·인턴직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', '딥러닝']",(주)퀀텀에이아이
[JTBC] 검색 엔지니어,서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'SE(시스템엔지니어)', '검색엔진', 'ElasticStack']",제이티비씨(주)
[JTBC] 웹 백엔드 개발,서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'SE(시스템엔지니어)']",제이티비씨(주)
[서버 개발자(PHP/Laravel)] 국내TOP 전동킥보드 공유서비스,서울 중구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'NoSQL', 'PHP', 'RestAPI', 'API']",(주)갤리언컨설팅그룹
[서비스 기획자 (PM/PO)] 국내TOP 전동킥보드 공유서비스,서울 중구 ,"['경력 5~7년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '서비스기획', '앱기획']",(주)갤리언컨설팅그룹
[식후경] 푸드 커머스 웹 프론트엔드 개발,서울 강동구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)푼타컴퍼니
"[TRUMPIA, 외국계] Java Backend 서비스 개발자 모집",서울전체 ,"['경력 3~12년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'JPA']",트럼피아(주)
[디플] 프론트엔드 리드 개발자 채용,서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', '반응형웹']",디플
(강남) 병원정보시스템 개발,서울전체 ,"['경력 3~15년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'DBA', 'SE(시스템엔지니어)', 'Windows']",(주)파이디지털헬스케어
"[TRUMPIA, 외국계] System Engineer 경력 모집",서울전체 ,"['경력 3~7년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'DBA', 'SE(시스템엔지니어)', '인프라']",트럼피아(주)
[기그] 백엔드 개발자 채용,서울전체 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'DBA']",(주)커넥트핏
웹 개발 및 운영,서울전체 ,"['경력 3~5년', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', 'DBA', 'Android']",(주)유니베라
[MergyLab] AWS Infra  담당자 모집,서울전체 ,"['경력 3~7년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'SE(시스템엔지니어)', '인프라', 'DevOps']",머지리티(주)
"[업계1위/초봉5천] 신사업 백엔드 엔지니어 (Python, Docker) -3년 이상",서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'SE(시스템엔지니어)', '검색엔진', '딥러닝']",(주)버즈니
(신촌) 병원정보시스템 개발,서울전체 ,"['경력 3~15년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'DBA', 'SE(시스템엔지니어)', 'Windows']",(주)파이디지털헬스케어
[논현동] 두산건설 본사 네트워크 관리직 신입/경력 채용,서울 강남구 ,"['경력무관', '고졸↑', '계약직·파견직', '3,200 만원']","['백엔드/서버개발', '유지보수', '정보보안', 'QA/테스터', 'SE(시스템엔지니어)']",동호에이치알(주)
(주)데이터스트림즈 빅데이터 전문기업 부문별 채용,경기 성남시 분당구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '웹개발', '웹마스터', '퍼블리셔']",(주)데이터스트림즈
[데브시스터즈] 데이터 포털 웹 개발 엔지니어(경력),서울 강남구 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', 'AWS', 'Javascript', '웹디자인']",데브시스터즈(주)
JAVA 웹 초급 개발자 모십니다.,서울 종로구 ,"['경력1년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'Android']",(주)솔게이트
[Azure Cloud 구축/운영] 통신 대기업,서울 강남구 ,"['경력2년↑', '대졸↑', '정규직']","['백엔드/서버개발', '네트워크', '클라우드', 'AWS', 'Linux']",(주)갤리언컨설팅그룹
[신입] 솔루션 개발 / 운영 / 프로젝트 수행인력 채용,서울 금천구 ,"['신입', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '정보보안', '프론트엔드', '방화벽']",크리니티(주)
"IT개발·데이터(블록체인, 핀테크 외 2개 부문) 채용",서울 영등포구 ,"['경력 3~9년', '대졸↑', '정규직']","['백엔드/서버개발', '블록체인', '핀테크', '풀스택', 'API']",(주)블록체인글로벌
"웹(JAVA, JSP) 개발자",서울전체 ,"['경력3년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '유지보수', '프론트엔드', '솔루션']",자이로소프트(주)
코스피상장 중견기업] WMS(Project Manager) 개발 경력직 채용,서울 금천구 ,"['경력7년↑', '대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', 'R', '자동제어']",(주)인큐브시스템
코스피상장 중견기업] WMS(BACK-END) 개발 경력직 채용,서울 금천구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'C#', 'Java', 'S/W', 'C++']",(주)인큐브시스템
국내/해외 플랜트 통신 보안 설계/사업부 신입/경력 채용,서울 중구 ,"['경력무관', '학력무관', '정규직', '3,200 만원']","['백엔드/서버개발', '통신공사', '환경플랜트', 'CAD', '플랜트']",(주)동주엔지니어링
[(주)스파크엑스] 각 분야 별 경력 개발자 모집 (백엔드/풀스택),서울 서초구 ,"['경력 3~15년', '대졸↑', '정규직']","['백엔드/서버개발', 'SpringBoot', '풀스택', 'AWS', 'C++']",(주)스파크엑스
백엔드 개발 신입/경력 채용 - 정규직,서울 관악구 ,"['경력무관', '고졸↑', '정규직', '3,500 만원']","['백엔드/서버개발', 'Django', 'PostgreSQL', '모바일APP']",주식회사 펫브리즈
파이썬을 사랑하는 백엔드 개발자 모집합니다.,서울 강남구 ,"['경력2년↑', '학력무관', '정규직']","['백엔드/서버개발', '인프라', 'AWS', 'C++', 'Git']",(주) 유섭
신규 서비스 개선 및 고도화 개발 담당자,서울전체 ,"['경력 2~3년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', '인프라']",(주)타라티.피.에스
"계약직 프리랜서 경력 모집합니다 - 정규직, 계약직, 프리랜서",서울전체 ,"['경력5년↑', '학력무관', '정규직·계약직']","['백엔드/서버개발', '웹개발', 'SI개발', 'Eclipse', 'Java']",㈜싸이버시스템
서버 개발자 채용,서울전체 ,"['경력 5~13년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'RestAPI']",(주)아이스크림에듀
[슈가힐/네모] 백엔드 개발자 (경력),서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', 'ASP.NET', 'C#', 'MSSQL', 'React']",(주)슈가힐
웹 서비스 개발 경력사원 모집 - 정규직&계약직,서울 서초구 ,"['경력 4~15년', '초대졸↑', '정규직·계약직']","['백엔드/서버개발', '프론트엔드', 'Git', 'Java', 'Spring']",네무소프트(주)
[임상진단 유망 스타트업] 서비스 개발 및 운영 관리(팀장/팀원),서울 금천구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '정보보안', '프론트엔드', 'SE(시스템엔지니어)']",에이치알포유(주)
[매출 7천억 중견기업] IT기획 (5년 이상),서울 금천구 ,"['경력 5~10년', '대졸↑', '정규직']","['백엔드/서버개발', 'IT컨설팅', '네트워크', 'ERP', 'C#']",에이치알포유(주)
백엔드 개발자 채용 - 협업툴 스타트업,서울 강남구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '인프라', 'API', 'DBMS', 'AWS']",헌터파트너스(주)
"2022년 씨에스윈드(주) R&D, IT 부문 직원 모집",서울 강남구 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '데이터엔지니어', '보안컨설팅', '웹개발']",씨에스윈드(주)
"스타트업기업 프론트엔드 개발,유지보수 대리,과장급 구함(굿커",서울 강남구 ,"['경력 3~11년', '초대졸↑', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '앱개발', '웹개발']",굿커리어
JAVA 기반 유통 영업관리 시스템 개발 및 운영,서울 강남구 ,"['경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '유지보수', '프론트엔드', 'Java']",리테일테크
"의료기기 제어용 펌웨어 개발 대리,과장급 구함(굿커리어)",서울 강남구 ,"['경력3년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '데이터엔지니어', '웹개발', '프론트엔드', '미들웨어']",굿커리어
[인공지능 유망 스타트업] 백엔드(Back-End) 개발 (5년 이상),서울 금천구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '빅데이터', '클라우드', 'AI(인공지능)']",에이치알포유(주)
개발 및 시스템엔지니어,서울전체 ,"['경력 2~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'SE(시스템엔지니어)']",(주)링네트
[패션 대기업]  자사몰 주문/클레임 물류 분야 개발자,서울 강남구 ,"['경력 4~13년', '대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', '패션']",온리원파트너스(주)
모빌리티기업의 서버개발,서울 중구 ,"['경력5년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'API', 'DevOps', 'AWS', 'Jenkins']",(주)헤드헌트
H자동차그룹 Car Cloud (오픈스택+k8s) SE 경력(5년이상)채용,서울 강남구 ,"['경력5년↑', '학력무관', '정규직', '6,000 만원']","['백엔드/서버개발', 'SE(시스템엔지니어)', '네트워크', '클라우드', 'IaaS']",에스피케이인크(주)
H자동차그룹 글로벌 Car Cloud 운영 신입 채용(인도+한국팀),서울 강남구 ,"['신입', '대졸↑', '정규직', '3,200 만원']","['백엔드/서버개발', 'SE(시스템엔지니어)', '네트워크', '클라우드', 'VDI']",에스피케이인크(주)
백엔드 서버 개발 (신입/경력),서울전체 ,"['경력 1~7년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'SE(시스템엔지니어)', '클라우드']",(주)트래블월렛
JAVA개발/JAVA(SM)/델파이/웹기획/HW기술지원 담당자 모집,서울전체 ,"['경력', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', '솔루션']",(주)혁산정보시스템
PHP 기반 사이트 유지 보수 및 개발,서울전체 ,"['경력 2~5년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'SE(시스템엔지니어)']",(주)타라티.피.에스
서버 개발/백엔드 개발자 채용,서울전체 ,"['경력 5~13년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'Java', 'Spring', 'SpringBoot']",(주)아이스크림에듀
[롯데멤버스] 2021 하반기 부문별 경력사원 채용,서울전체 ,"['경력2년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '보안컨설팅', '정보보안', 'IT컨설팅', 'SE(시스템엔지니어)']",롯데멤버스(주)
백엔드 개발자,서울전체 ,"['경력 2~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'SE(시스템엔지니어)', '인프라']",(주)리앤한
[소프트웨어개발사] PHP 백앤드 개발 (나이/학력 무제한),서울 강남구 ,"['경력', '고졸↑', '정규직', '6,000 만원']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'MSSQL']",피플워크(주)
"응용프로그램 개발  MFC, VC++,  TCP/IP 통신",서울 강남구 ,"['경력', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'C++']",피플워크(주)
"응용프로그램 개발 (나이/학력 무제한) MFC, VC++,  TCP/IP 통신",서울 강남구 ,"['경력', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'C++']",피플워크(주)
㈜ 한솔홈데코 상반기 경력사원 채용,서울전체 ,"['신입·경력', '학력무관', '정규직·계약직']","['백엔드/서버개발', '앱개발', '웹개발', '정보보안', '퍼블리셔']",(주)한솔홈데코
[소프트웨어개발사] PHP 서버 백엔드 개발 (나이/학력 무제한),서울 강남구 ,"['경력', '고졸↑', '정규직', '6,000 만원']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'MSSQL']",피플워크(주)
하이브리드앱 개발 리더 정규직 채용,서울전체 ,"['경력1년↑', '학력무관', '정규직']","['백엔드/서버개발', '데이터엔지니어', '앱개발', '웹개발', '프론트엔드']",(주)잇팩
(주)디지털존 사업기획팀 기획자/개발자 분야별 모집,서울 마포구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'API']",(주)디지털존
